polish_word,english_word,polish_category,english_category,R_c
płakać,tomorrow,action_words,time_words,0.357412
płakać,tonight,action_words,time_words,0.418295
płakać,yesterday,action_words,time_words,0.213714
płakać,he,action_words,pronouns,0.175556
płakać,her,action_words,pronouns,0.104033
płakać,hers,action_words,pronouns,-0.030705
płakać,him,action_words,pronouns,0.305103
płakać,his,action_words,pronouns,-0.057705
płakać,I,action_words,pronouns,0.574661
płakać,it,action_words,pronouns,0.41545
płakać,me,action_words,pronouns,0.503167
płakać,mine,action_words,pronouns,-0.059708
płakać,my,action_words,pronouns,0.20433
płakać,myself,action_words,pronouns,0.537076
płakać,our,action_words,pronouns,0.266286
płakać,she,action_words,pronouns,0.216029
płakać,that,action_words,pronouns,0.340501
płakać,their,action_words,pronouns,0.297347
płakać,them,action_words,pronouns,0.538716
płakać,these,action_words,pronouns,0.286435
płakać,they,action_words,pronouns,0.587911
płakać,this,action_words,pronouns,0.284283
płakać,those,action_words,pronouns,0.365461
płakać,us,action_words,pronouns,0.501391
płakać,we,action_words,pronouns,0.543297
płakać,you,action_words,pronouns,0.618799
płakać,your,action_words,pronouns,0.37036
płakać,yourself,action_words,pronouns,0.526317
płakać,how,action_words,question_words,0.45643
płakać,what,action_words,question_words,0.407236
płakać,when,action_words,question_words,0.420407
płakać,where,action_words,question_words,0.347776
płakać,which,action_words,question_words,0.127126
płakać,who,action_words,question_words,0.244823
płakać,why,action_words,question_words,0.471569
płakać,about,action_words,locations,0.471145
płakać,above,action_words,locations,0.110608
płakać,around,action_words,locations,0.270093
płakać,at,action_words,locations,0.302102
płakać,away,action_words,locations,0.380783
płakać,back,action_words,locations,0.266019
płakać,behind,action_words,locations,0.132966
płakać,beside,action_words,locations,0.220749
płakać,by,action_words,locations,0.111586
płakać,down,action_words,locations,0.337934
płakać,for,action_words,locations,0.334078
płakać,here,action_words,locations,0.372507
płakać,into,action_words,locations,0.252569
płakać,of,action_words,locations,-0.092307
płakać,off,action_words,locations,0.267188
płakać,on,action_words,locations,0.225348
płakać,out,action_words,locations,0.381195
płakać,over,action_words,locations,0.363218
płakać,there,action_words,locations,0.33963
płakać,to,action_words,locations,0.587439
płakać,under,action_words,locations,0.107175
płakać,up,action_words,locations,0.376294
płakać,with,action_words,locations,0.21939
płakać,a,action_words,quantifiers,0.173664
płakać,all,action_words,quantifiers,0.397327
płakać,an,action_words,quantifiers,0.108
płakać,another,action_words,quantifiers,0.258701
płakać,any,action_words,quantifiers,0.344367
płakać,each,action_words,quantifiers,0.225507
płakać,every,action_words,quantifiers,0.335489
płakać,more,action_words,quantifiers,0.418151
płakać,much,action_words,quantifiers,0.376535
płakać,none,action_words,quantifiers,0.294412
płakać,not,action_words,quantifiers,0.497217
płakać,other,action_words,quantifiers,0.205709
płakać,same,action_words,quantifiers,0.146356
płakać,some,action_words,quantifiers,0.310156
płakać,the,action_words,quantifiers,0.000436
płakać,too,action_words,quantifiers,0.345228
płakać,am,action_words,helping_verbs,0.400072
płakać,are,action_words,helping_verbs,0.370969
płakać,be,action_words,helping_verbs,0.520103
płakać,could,action_words,helping_verbs,0.623618
płakać,do,action_words,helping_verbs,0.708488
płakać,does,action_words,helping_verbs,0.552593
płakać,don't,action_words,helping_verbs,0.567366
płakać,is,action_words,helping_verbs,0.112091
płakać,was,action_words,helping_verbs,0.057343
płakać,were,action_words,helping_verbs,0.272293
płakać,will,action_words,helping_verbs,0.608405
płakać,would,action_words,helping_verbs,0.62301
płakać,and,action_words,connecting_words,0.343778
płakać,because,action_words,connecting_words,0.496888
płakać,but,action_words,connecting_words,0.464241
płakać,if,action_words,connecting_words,0.585896
płakać,so,action_words,connecting_words,0.536857
płakać,then,action_words,connecting_words,0.547196
płot,grrr,outside,sounds,-0.073499
płot,meow,outside,sounds,-0.01392
płot,moo,outside,sounds,-0.057909
płot,ouch,outside,sounds,-0.102644
płot,vroom,outside,sounds,0.025164
płot,alligator,outside,animals,0.171844
płot,animal,outside,animals,0.2239
płot,ant,outside,animals,0.302063
płot,bear,outside,animals,0.077048
płot,bee,outside,animals,0.227498
płot,bird,outside,animals,0.228237
płot,bug,outside,animals,0.274875
płot,bunny,outside,animals,0.069062
płot,butterfly,outside,animals,0.265688
płot,cat,outside,animals,0.214332
płot,chicken,outside,animals,0.099247
płot,cow,outside,animals,0.198881
płot,deer,outside,animals,0.269924
płot,dog,outside,animals,0.227762
płot,donkey,outside,animals,0.233924
płot,duck,outside,animals,0.079406
płot,elephant,outside,animals,0.208337
płot,fish,outside,animals,0.031598
płot,frog,outside,animals,0.131228
płot,giraffe,outside,animals,0.154689
płot,goose,outside,animals,0.126509
płot,hen,outside,animals,0.084604
płot,horse,outside,animals,0.260254
płot,kitty,outside,animals,-0.061383
płot,lamb,outside,animals,0.114328
płot,lion,outside,animals,0.066065
płot,monkey,outside,animals,0.190415
płot,moose,outside,animals,0.07087
płot,mouse,outside,animals,0.207057
płot,owl,outside,animals,0.169996
płot,penguin,outside,animals,-0.07924
płot,pig,outside,animals,0.139144
płot,pony,outside,animals,0.227357
płot,puppy,outside,animals,0.159373
płot,rooster,outside,animals,0.195172
płot,sheep,outside,animals,0.196676
płot,squirrel,outside,animals,0.299111
płot,teddybear,outside,animals,0.230942
płot,tiger,outside,animals,0.025339
płot,turkey,outside,animals,0.082494
płot,turtle,outside,animals,0.157941
płot,wolf,outside,animals,-0.079089
płot,zebra,outside,animals,0.205852
płot,airplane,outside,vehicles,0.181355
płot,bicycle,outside,vehicles,0.295785
płot,boat,outside,vehicles,0.01086
płot,bus,outside,vehicles,0.123954
płot,car,outside,vehicles,0.212979
płot,firetruck,outside,vehicles,0.207853
płot,helicopter,outside,vehicles,0.121091
płot,motorcycle,outside,vehicles,0.147622
płot,sled,outside,vehicles,0.280088
płot,stroller,outside,vehicles,0.136724
płot,tractor,outside,vehicles,0.297775
płot,train,outside,vehicles,0.132218
płot,tricycle,outside,vehicles,0.213566
płot,truck,outside,vehicles,0.239675
płot,ball,outside,toys,0.198513
płot,balloon,outside,toys,0.279271
płot,bat,outside,toys,0.206752
płot,block,outside,toys,0.1735
płot,book,outside,toys,-0.243104
płot,bubbles,outside,toys,0.099345
płot,chalk,outside,toys,0.257475
płot,crayon,outside,toys,0.210676
płot,doll,outside,toys,0.121788
płot,game,outside,toys,-0.092932
płot,glue,outside,toys,0.249826
płot,pen,outside,toys,0.091286
płot,pencil,outside,toys,0.143062
płot,present,outside,toys,-0.165809
płot,puzzle,outside,toys,0.098394
płot,story,outside,toys,-0.281662
płot,toy,outside,toys,0.20237
płot,apple,outside,food_drink,0.132601
płot,applesauce,outside,food_drink,0.045998
płot,banana,outside,food_drink,0.201223
płot,beans,outside,food_drink,0.063203
płot,bread,outside,food_drink,0.10859
płot,butter,outside,food_drink,0.15181
płot,cake,outside,food_drink,0.089443
płot,candy,outside,food_drink,0.129292
płot,carrots,outside,food_drink,0.215132
płot,cereal,outside,food_drink,0.136841
płot,cheerios,outside,food_drink,0.066525
płot,cheese,outside,food_drink,0.15315
płot,chocolate,outside,food_drink,0.140323
płot,coffee,outside,food_drink,0.032602
płot,coke,outside,food_drink,0.026675
płot,cookie,outside,food_drink,0.14078
płot,corn,outside,food_drink,0.199317
płot,cracker,outside,food_drink,0.184236
płot,donut,outside,food_drink,0.206299
płot,drink,outside,food_drink,-0.112574
płot,egg,outside,food_drink,0.16113
płot,food,outside,food_drink,0.061642
płot,grapes,outside,food_drink,0.162447
płot,gum,outside,food_drink,0.20313
płot,hamburger,outside,food_drink,0.134
płot,ice,outside,food_drink,0.132149
płot,jello,outside,food_drink,0.128466
płot,jelly,outside,food_drink,0.112684
płot,juice,outside,food_drink,0.075673
płot,lollipop,outside,food_drink,0.001241
płot,meat,outside,food_drink,0.106817
płot,melon,outside,food_drink,0.175957
płot,milk,outside,food_drink,0.082545
płot,muffin,outside,food_drink,0.123785
płot,noodles,outside,food_drink,0.025036
płot,nuts,outside,food_drink,0.200926
płot,orange,outside,food_drink,0.205423
płot,pancake,outside,food_drink,0.112501
płot,peas,outside,food_drink,0.116532
płot,pickle,outside,food_drink,0.103172
płot,pizza,outside,food_drink,0.082087
płot,popcorn,outside,food_drink,0.129199
płot,popsicle,outside,food_drink,0.078732
płot,potato,outside,food_drink,0.148521
płot,pretzel,outside,food_drink,0.185095
płot,pudding,outside,food_drink,0.084482
płot,pumpkin,outside,food_drink,0.205343
płot,raisin,outside,food_drink,0.172687
płot,salt,outside,food_drink,0.099857
płot,sandwich,outside,food_drink,0.048244
płot,sauce,outside,food_drink,0.02002
płot,soup,outside,food_drink,-0.063536
płot,spaghetti,outside,food_drink,0.090501
płot,strawberry,outside,food_drink,0.208799
płot,toast,outside,food_drink,-0.000768
płot,tuna,outside,food_drink,0.016194
płot,vanilla,outside,food_drink,0.117967
płot,vitamins,outside,food_drink,-0.027281
płot,water,outside,food_drink,0.100668
płot,yogurt,outside,food_drink,0.050563
płot,beads,outside,clothing,0.132094
płot,belt,outside,clothing,0.153046
płot,bib,outside,clothing,0.072984
płot,boots,outside,clothing,0.106016
płot,button,outside,clothing,0.160214
płot,coat,outside,clothing,0.179115
płot,diaper,outside,clothing,0.039821
płot,dress,outside,clothing,-0.057974
płot,gloves,outside,clothing,0.069833
płot,hat,outside,clothing,0.095798
płot,jacket,outside,clothing,0.006688
płot,jeans,outside,clothing,-0.029749
płot,mittens,outside,clothing,0.0426
płot,necklace,outside,clothing,0.006365
płot,pajamas,outside,clothing,-0.047065
płot,pants,outside,clothing,-0.011984
płot,scarf,outside,clothing,0.043383
płot,shirt,outside,clothing,-0.030216
płot,shoe,outside,clothing,0.178974
płot,shorts,outside,clothing,0.001378
płot,slipper,outside,clothing,0.178803
płot,sneaker,outside,clothing,0.114374
płot,snowsuit,outside,clothing,0.044313
płot,sock,outside,clothing,0.065498
płot,sweater,outside,clothing,0.007832
płot,tights,outside,clothing,0.052432
płot,underpants,outside,clothing,0.092576
płot,zipper,outside,clothing,0.147768
płot,ankle,outside,body_parts,0.016401
płot,arm,outside,body_parts,0.074733
płot,cheek,outside,body_parts,0.101512
płot,chin,outside,body_parts,0.097731
płot,ear,outside,body_parts,0.054638
płot,eye,outside,body_parts,0.094035
płot,face,outside,body_parts,0.075287
płot,finger,outside,body_parts,0.072742
płot,foot,outside,body_parts,0.188429
płot,hair,outside,body_parts,0.155297
płot,hand,outside,body_parts,0.028697
płot,head,outside,body_parts,0.043729
płot,knee,outside,body_parts,0.017009
płot,leg,outside,body_parts,0.086561
płot,lips,outside,body_parts,0.026692
płot,mouth,outside,body_parts,0.015186
płot,nose,outside,body_parts,0.170288
płot,shoulder,outside,body_parts,0.061173
płot,toe,outside,body_parts,0.112377
płot,tongue,outside,body_parts,0.047702
płot,tooth,outside,body_parts,0.194434
płot,tummy,outside,body_parts,0.045593
płot,basket,outside,household,0.258886
płot,blanket,outside,household,0.15268
płot,bottle,outside,household,0.085633
płot,bowl,outside,household,0.158016
płot,box,outside,household,0.311784
płot,broom,outside,household,0.332956
płot,brush,outside,household,0.294363
płot,bucket,outside,household,0.196604
płot,camera,outside,household,0.212608
płot,can,outside,household,-0.122477
płot,clock,outside,household,0.160011
płot,comb,outside,household,0.215644
płot,cup,outside,household,0.007185
płot,dish,outside,household,0.015812
płot,fork,outside,household,0.201219
płot,garbage,outside,household,0.204022
płot,glass,outside,household,0.23034
płot,glasses,outside,household,0.015835
płot,hammer,outside,household,0.245256
płot,jar,outside,household,0.097484
płot,keys,outside,household,0.183133
płot,knife,outside,household,0.155164
płot,lamp,outside,household,0.22453
płot,light,outside,household,0.214728
płot,medicine,outside,household,0.040883
płot,money,outside,household,-0.091496
płot,mop,outside,household,0.141734
płot,nail,outside,household,0.301762
płot,napkin,outside,household,0.102474
płot,paper,outside,household,0.083293
płot,penny,outside,household,-0.195533
płot,picture,outside,household,0.103074
płot,pillow,outside,household,0.152339
płot,plant,outside,household,0.295655
płot,plate,outside,household,0.22418
płot,purse,outside,household,0.170765
płot,radio,outside,household,-0.00116
płot,scissors,outside,household,0.199383
płot,soap,outside,household,0.071336
płot,spoon,outside,household,0.088589
płot,tape,outside,household,0.098194
płot,telephone,outside,household,0.118579
płot,toothbrush,outside,household,0.155075
płot,towel,outside,household,0.117457
płot,trash,outside,household,0.197453
płot,tray,outside,household,0.258432
płot,vacuum,outside,household,0.20372
płot,walker,outside,household,-0.116924
płot,watch,outside,household,-0.201317
płot,basement,outside,furniture_rooms,0.00557
płot,bathroom,outside,furniture_rooms,0.094251
płot,bathtub,outside,furniture_rooms,0.12341
płot,bed,outside,furniture_rooms,0.11191
płot,bedroom,outside,furniture_rooms,0.068454
płot,bench,outside,furniture_rooms,0.209093
płot,chair,outside,furniture_rooms,0.169836
płot,closet,outside,furniture_rooms,0.057157
płot,couch,outside,furniture_rooms,0.138507
płot,crib,outside,furniture_rooms,0.140486
płot,door,outside,furniture_rooms,0.193336
płot,drawer,outside,furniture_rooms,0.143053
płot,dryer,outside,furniture_rooms,0.177822
płot,garage,outside,furniture_rooms,0.224095
płot,kitchen,outside,furniture_rooms,0.089854
płot,oven,outside,furniture_rooms,0.145523
płot,porch,outside,furniture_rooms,0.194641
płot,potty,outside,furniture_rooms,0.107978
płot,refrigerator,outside,furniture_rooms,0.136558
płot,room,outside,furniture_rooms,0.029591
płot,shower,outside,furniture_rooms,0.040306
płot,sink,outside,furniture_rooms,0.005827
płot,sofa,outside,furniture_rooms,0.219461
płot,stairs,outside,furniture_rooms,0.145676
płot,stove,outside,furniture_rooms,0.107842
płot,table,outside,furniture_rooms,0.165461
płot,TV,outside,furniture_rooms,0.094199
płot,window,outside,furniture_rooms,0.262789
płot,backyard,outside,outside,0.234205
płot,cloud,outside,outside,0.278586
płot,flag,outside,outside,0.239902
płot,flower,outside,outside,0.303319
płot,garden,outside,outside,0.29642
płot,grass,outside,outside,0.358697
płot,hose,outside,outside,0.203412
płot,ladder,outside,outside,0.273214
płot,moon,outside,outside,0.023382
płot,pool,outside,outside,0.112073
płot,rain,outside,outside,0.094086
płot,rock,outside,outside,0.187267
płot,roof,outside,outside,0.3626
płot,sandbox,outside,outside,0.137784
płot,shovel,outside,outside,0.254595
płot,sidewalk,outside,outside,0.294617
płot,sky,outside,outside,0.211222
płot,slide,outside,outside,0.143494
płot,snow,outside,outside,0.218586
płot,snowman,outside,outside,0.210708
płot,sprinkler,outside,outside,0.228577
płot,star,outside,outside,-0.023915
płot,stick,outside,outside,0.087119
płot,stone,outside,outside,0.312682
płot,street,outside,outside,-0.05067
płot,sun,outside,outside,-0.029386
płot,swing,outside,outside,0.198852
płot,tree,outside,outside,0.382464
płot,wind,outside,outside,0.151477
płot,beach,outside,places,0.051018
płot,camping,outside,places,-0.022351
płot,circus,outside,places,0.179124
płot,country,outside,places,0.01119
płot,downtown,outside,places,0.007345
płot,farm,outside,places,0.148485
płot,home,outside,places,-0.064602
płot,house,outside,places,0.05887
płot,movie,outside,places,-0.121646
płot,outside,outside,places,0.160719
płot,park,outside,places,-0.010764
płot,party,outside,places,-0.088905
płot,picnic,outside,places,0.06242
płot,playground,outside,places,0.148017
płot,school,outside,places,-0.214249
płot,store,outside,places,-0.006434
płot,woods,outside,places,0.166639
płot,work,outside,places,-0.204931
płot,yard,outside,places,0.309681
płot,zoo,outside,places,0.015795
płot,aunt,outside,people,-0.239055
płot,baby,outside,people,-0.041855
płot,babysitter,outside,people,-0.162073
płot,boy,outside,people,-0.116868
płot,brother,outside,people,-0.226493
płot,child,outside,people,-0.094053
płot,clown,outside,people,0.115522
płot,cowboy,outside,people,0.051757
płot,doctor,outside,people,-0.23439
płot,fireman,outside,people,-0.013882
płot,friend,outside,people,-0.223843
płot,girl,outside,people,-0.137174
płot,lady,outside,people,-0.13629
płot,mailman,outside,people,0.071114
płot,man,outside,people,-0.033094
płot,nurse,outside,people,-0.234796
płot,people,outside,people,-0.176262
płot,person,outside,people,-0.131426
płot,police,outside,people,-0.012834
płot,sister,outside,people,-0.25004
płot,teacher,outside,people,-0.22128
płot,uncle,outside,people,-0.217139
płot,bath,outside,games_routines,0.0286
płot,breakfast,outside,games_routines,-0.011183
płot,bye,outside,games_routines,-0.170994
płot,call,outside,games_routines,-0.178812
płot,dinner,outside,games_routines,-0.228295
płot,hello,outside,games_routines,-0.140278
płot,hi,outside,games_routines,-0.215564
płot,lunch,outside,games_routines,-0.219491
płot,nap,outside,games_routines,-0.104963
płot,no,outside,games_routines,-0.024888
płot,pattycake,outside,games_routines,-0.043482
płot,peekaboo,outside,games_routines,0.112521
płot,please,outside,games_routines,-0.219388
płot,shopping,outside,games_routines,-0.038347
płot,snack,outside,games_routines,0.015507
płot,yes,outside,games_routines,-0.199771
płot,bite,outside,action_words,0.060775
płot,blow,outside,action_words,-0.025994
płot,break,outside,action_words,-0.096221
płot,bring,outside,action_words,-0.198819
płot,build,outside,action_words,0.029124
płot,bump,outside,action_words,0.113342
płot,buy,outside,action_words,-0.13388
płot,carry,outside,action_words,-0.113649
płot,catch,outside,action_words,-0.140634
płot,chase,outside,action_words,-0.11695
płot,clap,outside,action_words,-0.061845
płot,clean,outside,action_words,0.073746
płot,climb,outside,action_words,0.110878
płot,close,outside,action_words,-0.001717
płot,cook,outside,action_words,-0.214348
płot,cover,outside,action_words,0.090703
płot,cry,outside,action_words,-0.251279
płot,cut,outside,action_words,0.125918
płot,dance,outside,action_words,-0.095883
płot,draw,outside,action_words,-0.07107
płot,drive,outside,action_words,-0.004637
płot,drop,outside,action_words,-0.006273
płot,dry,outside,action_words,0.098892
płot,dump,outside,action_words,0.040852
płot,eat,outside,action_words,-0.069453
płot,fall,outside,action_words,0.017165
płot,feed,outside,action_words,0.001798
płot,find,outside,action_words,-0.17737
płot,finish,outside,action_words,-0.135283
płot,fit,outside,action_words,-0.048421
płot,fix,outside,action_words,0.073319
płot,get,outside,action_words,-0.13735
płot,give,outside,action_words,-0.199268
płot,go,outside,action_words,-0.174966
płot,hate,outside,action_words,-0.177959
płot,have,outside,action_words,-0.210881
płot,hear,outside,action_words,-0.270974
płot,help,outside,action_words,-0.207755
płot,hide,outside,action_words,0.095796
płot,hit,outside,action_words,0.029337
płot,hold,outside,action_words,-0.093781
płot,hug,outside,action_words,-0.08181
płot,hurry,outside,action_words,-0.160291
płot,jump,outside,action_words,0.084913
płot,kick,outside,action_words,-0.016721
płot,kiss,outside,action_words,-0.033541
płot,knock,outside,action_words,0.053829
płot,lick,outside,action_words,0.053567
płot,like,outside,action_words,-0.114384
płot,listen,outside,action_words,-0.305952
płot,look,outside,action_words,-0.071134
płot,love,outside,action_words,-0.214876
płot,make,outside,action_words,-0.161979
płot,open,outside,action_words,0.065647
płot,paint,outside,action_words,0.260995
płot,pick,outside,action_words,-0.109494
płot,play,outside,action_words,-0.213128
płot,pour,outside,action_words,-0.113447
płot,pretend,outside,action_words,-0.180724
płot,pull,outside,action_words,0.018314
płot,push,outside,action_words,-0.000552
płot,put,outside,action_words,-0.103266
płot,read,outside,action_words,-0.31646
płot,ride,outside,action_words,-0.0224
płot,rip,outside,action_words,0.005009
płot,run,outside,action_words,-0.094803
płot,say,outside,action_words,-0.257269
płot,see,outside,action_words,-0.112932
płot,shake,outside,action_words,-0.026689
płot,share,outside,action_words,-0.187985
płot,show,outside,action_words,-0.083575
płot,sing,outside,action_words,-0.275609
płot,sit,outside,action_words,-0.116213
płot,skate,outside,action_words,-0.007431
płot,sleep,outside,action_words,-0.077408
płot,smile,outside,action_words,-0.045597
płot,spill,outside,action_words,-0.047316
płot,splash,outside,action_words,0.10501
płot,stand,outside,action_words,0.002673
płot,stay,outside,action_words,-0.23089
płot,stop,outside,action_words,-0.129656
płot,sweep,outside,action_words,0.078977
płot,swim,outside,action_words,-0.199503
płot,take,outside,action_words,-0.203242
płot,talk,outside,action_words,-0.24278
płot,taste,outside,action_words,-0.16581
płot,tear,outside,action_words,0.050527
płot,think,outside,action_words,-0.225328
płot,throw,outside,action_words,-0.025551
płot,tickle,outside,action_words,-0.004067
płot,touch,outside,action_words,0.036936
płot,wait,outside,action_words,-0.220687
płot,wake,outside,action_words,-0.201813
płot,walk,outside,action_words,-0.051219
płot,wash,outside,action_words,0.014838
płot,wipe,outside,action_words,-0.010801
płot,wish,outside,action_words,-0.26389
płot,write,outside,action_words,-0.32469
płot,asleep,outside,descriptive_words,-0.027236
płot,awake,outside,descriptive_words,-0.090432
płot,bad,outside,descriptive_words,-0.075906
płot,better,outside,descriptive_words,-0.131355
płot,big,outside,descriptive_words,0.059122
płot,black,outside,descriptive_words,0.151076
płot,blue,outside,descriptive_words,0.188753
płot,broken,outside,descriptive_words,0.209803
płot,brown,outside,descriptive_words,-0.046612
płot,careful,outside,descriptive_words,-0.087898
płot,cold,outside,descriptive_words,-0.016897
płot,cute,outside,descriptive_words,0.04702
płot,dark,outside,descriptive_words,0.120168
płot,dirty,outside,descriptive_words,0.042704
płot,empty,outside,descriptive_words,0.168985
płot,fast,outside,descriptive_words,-0.006662
płot,fine,outside,descriptive_words,-0.037974
płot,first,outside,descriptive_words,-0.249242
płot,full,outside,descriptive_words,-0.043874
płot,gentle,outside,descriptive_words,-0.002536
płot,good,outside,descriptive_words,-0.101517
płot,green,outside,descriptive_words,0.248728
płot,happy,outside,descriptive_words,-0.138568
płot,hard,outside,descriptive_words,-0.053237
płot,heavy,outside,descriptive_words,0.120706
płot,high,outside,descriptive_words,-0.001596
płot,hot,outside,descriptive_words,0.035699
płot,hungry,outside,descriptive_words,-0.114581
płot,hurt,outside,descriptive_words,-0.141133
płot,last,outside,descriptive_words,-0.226121
płot,little,outside,descriptive_words,-0.033012
płot,long,outside,descriptive_words,-0.121084
płot,loud,outside,descriptive_words,-0.104907
płot,mad,outside,descriptive_words,-0.081029
płot,naughty,outside,descriptive_words,-0.039268
płot,new,outside,descriptive_words,-0.039859
płot,nice,outside,descriptive_words,-0.046392
płot,noisy,outside,descriptive_words,0.05233
płot,old,outside,descriptive_words,-0.061023
płot,poor,outside,descriptive_words,-0.031828
płot,pretty,outside,descriptive_words,-0.019657
płot,quiet,outside,descriptive_words,-0.039079
płot,red,outside,descriptive_words,0.215151
płot,sad,outside,descriptive_words,-0.164133
płot,scared,outside,descriptive_words,-0.129607
płot,sick,outside,descriptive_words,-0.157416
płot,sleepy,outside,descriptive_words,-0.080777
płot,slow,outside,descriptive_words,-0.015054
płot,soft,outside,descriptive_words,0.150809
płot,sticky,outside,descriptive_words,0.130305
płot,stuck,outside,descriptive_words,0.099165
płot,thirsty,outside,descriptive_words,-0.094509
płot,tiny,outside,descriptive_words,0.160701
płot,tired,outside,descriptive_words,-0.121107
płot,wet,outside,descriptive_words,0.132318
płot,white,outside,descriptive_words,0.1626
płot,windy,outside,descriptive_words,0.028155
płot,yellow,outside,descriptive_words,0.226464
płot,yucky,outside,descriptive_words,-0.0046
płot,after,outside,time_words,-0.300722
płot,before,outside,time_words,-0.220934
płot,day,outside,time_words,-0.2565
płot,later,outside,time_words,-0.355479
płot,morning,outside,time_words,-0.18138
płot,night,outside,time_words,-0.198242
płot,now,outside,time_words,-0.211863
płot,time,outside,time_words,-0.239904
płot,today,outside,time_words,-0.236085
płot,tomorrow,outside,time_words,-0.231721
płot,tonight,outside,time_words,-0.255447
płot,yesterday,outside,time_words,-0.194377
płot,he,outside,pronouns,-0.224425
płot,her,outside,pronouns,-0.286999
płot,hers,outside,pronouns,-0.175688
płot,him,outside,pronouns,-0.212579
płot,his,outside,pronouns,-0.202677
płot,I,outside,pronouns,-0.276659
płot,it,outside,pronouns,-0.169973
płot,me,outside,pronouns,-0.277538
płot,mine,outside,pronouns,-0.145698
płot,my,outside,pronouns,-0.243347
płot,myself,outside,pronouns,-0.240268
płot,our,outside,pronouns,-0.122256
płot,she,outside,pronouns,-0.325977
płot,that,outside,pronouns,-0.183899
płot,their,outside,pronouns,-0.185156
płot,them,outside,pronouns,-0.195229
płot,these,outside,pronouns,-0.158808
płot,they,outside,pronouns,-0.202298
płot,this,outside,pronouns,-0.175412
płot,those,outside,pronouns,-0.171226
płot,us,outside,pronouns,-0.205402
płot,we,outside,pronouns,-0.137269
płot,you,outside,pronouns,-0.212574
płot,your,outside,pronouns,-0.103806
płot,yourself,outside,pronouns,-0.107009
płot,how,outside,question_words,-0.162884
płot,what,outside,question_words,-0.18276
płot,when,outside,question_words,-0.238774
płot,where,outside,question_words,-0.141373
płot,which,outside,question_words,-0.063691
płot,who,outside,question_words,-0.300996
płot,why,outside,question_words,-0.209529
płot,about,outside,locations,-0.261054
płot,above,outside,locations,0.093833
płot,around,outside,locations,0.078748
płot,at,outside,locations,-0.14423
płot,away,outside,locations,-0.125129
płot,back,outside,locations,-0.057366
płot,behind,outside,locations,0.12417
płot,beside,outside,locations,0.08937
płot,by,outside,locations,-0.103985
płot,down,outside,locations,-0.003521
płot,for,outside,locations,-0.194016
płot,here,outside,locations,-0.167353
płot,into,outside,locations,0.026429
płot,of,outside,locations,-0.04408
płot,off,outside,locations,-0.032424
płot,on,outside,locations,-0.020964
płot,out,outside,locations,-0.087821
płot,over,outside,locations,-0.019143
płot,there,outside,locations,-0.079753
płot,to,outside,locations,-0.187734
płot,under,outside,locations,0.128491
płot,up,outside,locations,-0.087698
płot,with,outside,locations,-0.133923
płot,a,outside,quantifiers,-0.036599
płot,all,outside,quantifiers,-0.168125
płot,an,outside,quantifiers,-0.059448
płot,another,outside,quantifiers,-0.144099
płot,any,outside,quantifiers,-0.036414
płot,each,outside,quantifiers,-0.046888
płot,every,outside,quantifiers,-0.104821
płot,more,outside,quantifiers,-0.116624
płot,much,outside,quantifiers,-0.161347
płot,none,outside,quantifiers,-0.162711
płot,not,outside,quantifiers,-0.127421
płot,other,outside,quantifiers,-0.095902
płot,same,outside,quantifiers,-0.077446
płot,some,outside,quantifiers,-0.124371
płot,the,outside,quantifiers,-0.011638
płot,too,outside,quantifiers,-0.109219
płot,am,outside,helping_verbs,-0.213348
płot,are,outside,helping_verbs,-0.072737
płot,be,outside,helping_verbs,-0.121339
płot,could,outside,helping_verbs,-0.152894
płot,do,outside,helping_verbs,-0.189162
płot,does,outside,helping_verbs,-0.19432
płot,don't,outside,helping_verbs,-0.150531
płot,is,outside,helping_verbs,-0.062807
płot,was,outside,helping_verbs,-0.198131
płot,were,outside,helping_verbs,-0.130322
płot,will,outside,helping_verbs,-0.188704
płot,would,outside,helping_verbs,-0.198473
płot,and,outside,connecting_words,-0.192074
płot,because,outside,connecting_words,-0.274291
płot,but,outside,connecting_words,-0.217372
płot,if,outside,connecting_words,-0.150571
płot,so,outside,connecting_words,-0.187934
płot,then,outside,connecting_words,-0.246503
radio,grrr,household,sounds,-0.126823
radio,meow,household,sounds,0.018313
radio,moo,household,sounds,-0.051051
radio,ouch,household,sounds,-0.165544
radio,vroom,household,sounds,0.084148
radio,alligator,household,animals,-0.257895
radio,animal,household,animals,-0.18769
radio,ant,household,animals,-0.21158
radio,bear,household,animals,-0.160392
radio,bee,household,animals,-0.167771
radio,bird,household,animals,-0.193512
radio,bug,household,animals,-0.188421
radio,bunny,household,animals,-0.054478
radio,butterfly,household,animals,-0.185549
radio,cat,household,animals,-0.213545
radio,chicken,household,animals,-0.26729
radio,cow,household,animals,-0.225974
radio,deer,household,animals,-0.172384
radio,dog,household,animals,-0.279822
radio,donkey,household,animals,-0.297057
radio,duck,household,animals,-0.316445
radio,elephant,household,animals,-0.180685
radio,fish,household,animals,-0.236778
radio,frog,household,animals,-0.274727
radio,giraffe,household,animals,-0.229278
radio,goose,household,animals,-0.222115
radio,hen,household,animals,-0.188405
radio,horse,household,animals,-0.312988
radio,kitty,household,animals,-0.019037
radio,lamb,household,animals,-0.272246
radio,lion,household,animals,0.095358
radio,monkey,household,animals,-0.236248
radio,moose,household,animals,-0.040391
